Trial,Reward,Algorithm
11662,5.1243388088228095,ThompsonSampling
11663,5.090104608782227,ThompsonSampling
11664,3.735980914315958,ThompsonSampling
11665,5.196997015335177,ThompsonSampling
11666,4.484333209987754,ThompsonSampling
11667,5.365727542218714,ThompsonSampling
11668,4.011850856686176,ThompsonSampling
11669,2.9454881272743036,ThompsonSampling
11670,3.2755008643275065,ThompsonSampling
11671,3.98483904924993,ThompsonSampling
11672,4.688764436063714,ThompsonSampling
11673,2.1286094149360153,ThompsonSampling
11674,5.060811329182429,ThompsonSampling
11675,4.707180190068038,ThompsonSampling
11676,4.985986888700299,ThompsonSampling
11677,4.175740203290735,ThompsonSampling
11678,3.777361115854042,ThompsonSampling
11679,2.4062835443232653,ThompsonSampling
11680,3.49457239662604,ThompsonSampling
11681,4.8194219106190825,ThompsonSampling
11682,3.2303102197456712,ThompsonSampling
11683,6.889294213677831,ThompsonSampling
11684,3.8580393494966883,ThompsonSampling
11685,3.795054718497509,ThompsonSampling
11686,4.907999585622312,ThompsonSampling
11687,3.747874232028337,ThompsonSampling
11688,4.628510176690886,ThompsonSampling
11689,5.179790466359794,ThompsonSampling
11690,4.040174237955603,ThompsonSampling
11691,4.141039710785164,ThompsonSampling
11692,3.4843138217575174,ThompsonSampling
11693,2.9788858530851012,ThompsonSampling
11694,3.00183707544313,ThompsonSampling
11695,4.874010146770862,ThompsonSampling
11696,4.571463943159239,ThompsonSampling
11697,4.575184436804534,ThompsonSampling
11698,3.5653489922956747,ThompsonSampling
11699,4.6497501457935275,ThompsonSampling
11700,4.208154461938798,ThompsonSampling
11701,5.48257528359557,ThompsonSampling
11702,3.1680005960331536,ThompsonSampling
11703,5.321411628663235,ThompsonSampling
11704,4.516061802573586,ThompsonSampling
11705,6.699690301502521,ThompsonSampling
11706,2.4031126138562433,ThompsonSampling
11707,4.2489701148212005,ThompsonSampling
11708,3.6516075615349934,ThompsonSampling
11709,4.794277176356928,ThompsonSampling
11710,5.237328065590565,ThompsonSampling
11711,3.3776321789064707,ThompsonSampling
11712,3.3293170240076253,ThompsonSampling
11713,3.5741189812467136,ThompsonSampling
11714,4.383944246839354,ThompsonSampling
11715,5.209277410296627,ThompsonSampling
11716,3.9521092360786416,ThompsonSampling
11717,3.7778788701477666,ThompsonSampling
11718,3.136923522932908,ThompsonSampling
11719,3.7625433475650008,ThompsonSampling
11720,4.534928231907417,ThompsonSampling
11721,2.5538947158881387,ThompsonSampling
11722,3.053957348088886,ThompsonSampling
11723,3.7638259989925436,ThompsonSampling
11724,4.417031278996495,ThompsonSampling
11725,3.5505840729223617,ThompsonSampling
11726,3.3457316802217028,ThompsonSampling
11727,3.5443304871942707,ThompsonSampling
11728,2.9812376685937174,ThompsonSampling
11729,3.9267629462602494,ThompsonSampling
11730,5.354912622146848,ThompsonSampling
11731,4.605309312574521,ThompsonSampling
11732,3.369852003808147,ThompsonSampling
11733,5.111207654885663,ThompsonSampling
11734,4.734234133316776,ThompsonSampling
11735,2.9848336722245654,ThompsonSampling
11736,5.732096344405523,ThompsonSampling
11737,5.509329962088139,ThompsonSampling
11738,1.2173568221923516,ThompsonSampling
11739,3.8422839929953025,ThompsonSampling
11740,4.901014458386884,ThompsonSampling
11741,4.719273379770603,ThompsonSampling
11742,4.271078022977869,ThompsonSampling
11743,6.8243419540506265,ThompsonSampling
11744,4.0278054584715965,ThompsonSampling
11745,5.03321490764992,ThompsonSampling
11746,3.8780289261608396,ThompsonSampling
11747,5.17354608530799,ThompsonSampling
11748,3.307764351409905,ThompsonSampling
11749,1.7479956264439136,ThompsonSampling
11750,4.019206936749442,ThompsonSampling
11751,3.7345383995705292,ThompsonSampling
11752,3.9342316286765153,ThompsonSampling
11753,5.659583211585751,ThompsonSampling
11754,4.542622899141603,ThompsonSampling
11755,5.726459581823493,ThompsonSampling
11756,3.960782859970363,ThompsonSampling
11757,4.122588262184889,ThompsonSampling
11758,2.7420092259485664,ThompsonSampling
11759,3.879165558655187,ThompsonSampling
11760,3.564467706827121,ThompsonSampling
11761,3.426100522995575,ThompsonSampling
11762,4.554296669255129,ThompsonSampling
11763,4.19287501167118,ThompsonSampling
11764,5.064249054382373,ThompsonSampling
11765,2.755971835212134,ThompsonSampling
11766,4.036222702473624,ThompsonSampling
11767,4.237854347595436,ThompsonSampling
11768,1.791036724374076,ThompsonSampling
11769,3.2294471467373573,ThompsonSampling
11770,3.280923860220642,ThompsonSampling
11771,5.0531558045812055,ThompsonSampling
11772,3.027602320951043,ThompsonSampling
11773,3.1228895131918772,ThompsonSampling
11774,2.9287807412773548,ThompsonSampling
11775,4.147978747573314,ThompsonSampling
11776,3.1489478500256904,ThompsonSampling
11777,2.9637502882368114,ThompsonSampling
11778,3.573888152904747,ThompsonSampling
11779,5.024516829290599,ThompsonSampling
11780,3.646842057487483,ThompsonSampling
11781,2.618313392037722,ThompsonSampling
11782,3.2736374785478377,ThompsonSampling
11783,4.973622543285359,ThompsonSampling
11784,4.5911369507446045,ThompsonSampling
11785,4.401479928153287,ThompsonSampling
11786,4.7173887306435,ThompsonSampling
11787,2.59294826910627,ThompsonSampling
11788,3.04280517740143,ThompsonSampling
11789,4.487838888514689,ThompsonSampling
11790,3.6800897254249882,ThompsonSampling
11791,6.325387577141857,ThompsonSampling
11792,3.2215293401409735,ThompsonSampling
11793,3.6186776466409296,ThompsonSampling
11794,2.6882472046548975,ThompsonSampling
11795,4.059130227913832,ThompsonSampling
11796,2.1961675510142262,ThompsonSampling
11797,4.12702705705985,ThompsonSampling
11798,3.5070469825693182,ThompsonSampling
11799,4.987796479916213,ThompsonSampling
11800,4.407096850289889,ThompsonSampling
11801,2.8891746420642654,ThompsonSampling
11802,4.450730004645246,ThompsonSampling
11803,3.4914310678747524,ThompsonSampling
11804,2.550565887131519,ThompsonSampling
11805,3.560273944164312,ThompsonSampling
11806,3.0461952335074995,ThompsonSampling
11807,5.72831023186469,ThompsonSampling
11808,3.1167840794720725,ThompsonSampling
11809,3.419462431740012,ThompsonSampling
11810,3.836789433086596,ThompsonSampling
11811,4.737902840516773,ThompsonSampling
11812,5.001086746843782,ThompsonSampling
11813,3.3191583980742743,ThompsonSampling
11814,4.460710164078804,ThompsonSampling
11815,3.2457156054244374,ThompsonSampling
11816,3.7513405668996063,ThompsonSampling
11817,4.482460684298711,ThompsonSampling
11818,3.1397150612534137,ThompsonSampling
11819,5.2012402628122425,ThompsonSampling
11820,2.2938492814580234,ThompsonSampling
11821,3.9239594008041183,ThompsonSampling
11822,4.761916899634803,ThompsonSampling
11823,3.780071248894759,ThompsonSampling
11824,4.400752245542261,ThompsonSampling
11825,3.414976891631638,ThompsonSampling
11826,4.592621892502076,ThompsonSampling
11827,2.932800460281863,ThompsonSampling
11828,2.536092900450045,ThompsonSampling
11829,3.7514438636527703,ThompsonSampling
11830,3.926073104089157,ThompsonSampling
11831,4.125356812192445,ThompsonSampling
11832,2.1883066105578104,ThompsonSampling
11833,2.512641708996629,ThompsonSampling
11834,4.99310729130208,ThompsonSampling
11835,2.9532007578417865,ThompsonSampling
11836,4.388970226904273,ThompsonSampling
11837,3.563588436840255,ThompsonSampling
11838,4.417645034563998,ThompsonSampling
11839,3.3236265205852793,ThompsonSampling
11840,4.652057903293125,ThompsonSampling
11841,3.6323641084667697,ThompsonSampling
11842,3.2322757157966295,ThompsonSampling
11843,4.601932368724113,ThompsonSampling
11844,4.294880718686394,ThompsonSampling
11845,5.541459365963851,ThompsonSampling
11846,3.867818779249684,ThompsonSampling
11847,3.8716559466377625,ThompsonSampling
11848,4.064065992543566,ThompsonSampling
11849,2.726713296366233,ThompsonSampling
11850,4.240534708066092,ThompsonSampling
11851,5.248020926222755,ThompsonSampling
11852,4.830921834824665,ThompsonSampling
11853,2.992593073064067,ThompsonSampling
11854,4.127596751571779,ThompsonSampling
11855,3.154315831989486,ThompsonSampling
11856,3.3633584112798873,ThompsonSampling
11857,3.4755631912244236,ThompsonSampling
11858,5.267222779664888,ThompsonSampling
11859,4.882315570664213,ThompsonSampling
11860,3.8171717700552024,ThompsonSampling
11861,4.884984522400547,ThompsonSampling
11862,5.188647998044493,ThompsonSampling
11863,1.4218935901770435,ThompsonSampling
11864,3.3164901220015754,ThompsonSampling
11865,5.407991053279598,ThompsonSampling
11866,4.619727774735832,ThompsonSampling
11867,4.239551138873212,ThompsonSampling
11868,2.3108630626154105,ThompsonSampling
11869,4.179596904661645,ThompsonSampling
11870,4.2718805252240335,ThompsonSampling
11871,2.3314836524228193,ThompsonSampling
11872,3.477689204297452,ThompsonSampling
11873,2.839624470505318,ThompsonSampling
11874,4.299848591391394,ThompsonSampling
11875,5.03398020624063,ThompsonSampling
11876,3.835812115176533,ThompsonSampling
11877,5.2858130878725005,ThompsonSampling
11878,5.158950962965232,ThompsonSampling
11879,3.43052358713265,ThompsonSampling
11880,4.336580364805857,ThompsonSampling
11881,4.224344588500309,ThompsonSampling
11882,3.4935308683237336,ThompsonSampling
11883,3.6861742293450463,ThompsonSampling
11884,5.515141244535899,ThompsonSampling
11885,5.825391320467741,ThompsonSampling
11886,4.353934294864902,ThompsonSampling
11887,6.021872198390501,ThompsonSampling
11888,4.262730130351424,ThompsonSampling
11889,5.39218088204615,ThompsonSampling
11890,4.959024722995865,ThompsonSampling
11891,3.851122307241558,ThompsonSampling
11892,5.010140624021601,ThompsonSampling
11893,4.237790124410691,ThompsonSampling
11894,4.461497086012086,ThompsonSampling
11895,5.246961766327271,ThompsonSampling
11896,3.137443194388738,ThompsonSampling
11897,5.169093205236217,ThompsonSampling
11898,4.38661337191734,ThompsonSampling
11899,4.281411898271713,ThompsonSampling
11900,3.39985188834637,ThompsonSampling
11901,2.0745380709559402,ThompsonSampling
11902,4.8963282598361575,ThompsonSampling
11903,3.5360851713700625,ThompsonSampling
11904,3.5292809886131002,ThompsonSampling
11905,6.441838321720354,ThompsonSampling
11906,5.267663257518477,ThompsonSampling
11907,3.7634284580862114,ThompsonSampling
11908,3.2444139568924033,ThompsonSampling
11909,1.5282918510182686,ThompsonSampling
11910,5.403009686639889,ThompsonSampling
11911,5.608303858820822,ThompsonSampling
11912,2.5888559955029002,ThompsonSampling
11913,4.858592421235576,ThompsonSampling
11914,1.6597252377751919,ThompsonSampling
11915,3.7547094153844616,ThompsonSampling
11916,3.1365367663473864,ThompsonSampling
11917,4.437725316466229,ThompsonSampling
11918,4.314640940303746,ThompsonSampling
11919,4.556125364097483,ThompsonSampling
11920,4.555210284367032,ThompsonSampling
11921,4.00757453220278,ThompsonSampling
11922,4.632186500445032,ThompsonSampling
11923,5.861422145249533,ThompsonSampling
11924,4.906956249439843,ThompsonSampling
11925,3.8926452813268364,ThompsonSampling
11926,3.2295130887216885,ThompsonSampling
11927,2.7495940439523388,ThompsonSampling
11928,4.03768723642429,ThompsonSampling
11929,3.55208166318373,ThompsonSampling
11930,4.53275097486357,ThompsonSampling
11931,2.809001798038296,ThompsonSampling
11932,3.7185780831372712,ThompsonSampling
11933,3.9285999136245895,ThompsonSampling
11934,4.99884890291247,ThompsonSampling
11935,2.8442725999800977,ThompsonSampling
11936,4.362313719540686,ThompsonSampling
11937,2.78654122408869,ThompsonSampling
11938,3.7881631972150673,ThompsonSampling
11939,2.597887150211373,ThompsonSampling
11940,4.31067902040251,ThompsonSampling
11941,2.6782663766008703,ThompsonSampling
11942,3.9253505440175656,ThompsonSampling
11943,3.9080119907543933,ThompsonSampling
11944,2.5253548069444665,ThompsonSampling
11945,2.567582980933394,ThompsonSampling
11946,3.380872239300173,ThompsonSampling
11947,3.4362496456888705,ThompsonSampling
11948,2.9932271980143397,ThompsonSampling
11949,4.034058527380634,ThompsonSampling
11950,3.2098596455453756,ThompsonSampling
11951,3.9290237357254796,ThompsonSampling
11952,3.9367100358413754,ThompsonSampling
11953,4.4210999088676175,ThompsonSampling
11954,3.576274375115169,ThompsonSampling
11955,4.434616000240289,ThompsonSampling
11956,4.452336906437912,ThompsonSampling
11957,1.9862093644557341,ThompsonSampling
11958,1.94099611786543,ThompsonSampling
11959,4.773825669306353,ThompsonSampling
11960,3.8400176143206175,ThompsonSampling
11961,5.804651100240759,ThompsonSampling
11962,3.723692444377506,ThompsonSampling
11963,4.98445408880017,ThompsonSampling
11964,3.3424459534265014,ThompsonSampling
11965,5.124872367640148,ThompsonSampling
11966,5.141455732781848,ThompsonSampling
11967,3.492100880898154,ThompsonSampling
11968,4.528495059000632,ThompsonSampling
11969,3.5896839691021993,ThompsonSampling
11970,2.5645158650973867,ThompsonSampling
11971,3.6527968650197624,ThompsonSampling
11972,4.574622238029669,ThompsonSampling
11973,5.738412042365095,ThompsonSampling
11974,3.1272091944584304,ThompsonSampling
11975,3.1527421222248395,ThompsonSampling
11976,4.758574593616548,ThompsonSampling
11977,3.6041818160703736,ThompsonSampling
11978,5.508344532773097,ThompsonSampling
11979,3.859040884301477,ThompsonSampling
11980,5.280322559391139,ThompsonSampling
11981,4.094943094934696,ThompsonSampling
11982,3.3835800974509826,ThompsonSampling
11983,7.597035160942298,ThompsonSampling
11984,3.737220544182164,ThompsonSampling
11985,3.3592085629453043,ThompsonSampling
11986,4.548491646849453,ThompsonSampling
11987,4.076069500740596,ThompsonSampling
11988,4.329351095721508,ThompsonSampling
11989,3.227368183375125,ThompsonSampling
11990,4.486592419400011,ThompsonSampling
11991,3.48105027157277,ThompsonSampling
11992,4.5385866349303345,ThompsonSampling
11993,5.296399654624779,ThompsonSampling
11994,2.029430385216344,ThompsonSampling
11995,4.338215072814613,ThompsonSampling
11996,3.774964405675647,ThompsonSampling
11997,4.913752910694705,ThompsonSampling
11998,2.8943377842598252,ThompsonSampling
11999,3.479954544770551,ThompsonSampling
12000,3.4409788911349484,ThompsonSampling
12001,2.906601239517675,ThompsonSampling
12002,4.364705088762786,ThompsonSampling
12003,6.000845501099188,ThompsonSampling
12004,3.590352006819422,ThompsonSampling
12005,4.1744130929830225,ThompsonSampling
12006,4.456907016937259,ThompsonSampling
12007,4.631620568488849,ThompsonSampling
12008,3.828082707271259,ThompsonSampling
12009,3.8835920128859245,ThompsonSampling
12010,4.172731823860618,ThompsonSampling
12011,3.948423180429289,ThompsonSampling
12012,4.1171779734173395,ThompsonSampling
12013,5.501093351859765,ThompsonSampling
12014,3.430135260943749,ThompsonSampling
12015,2.4936626678434126,ThompsonSampling
12016,4.926691972777733,ThompsonSampling
12017,4.329087446517162,ThompsonSampling
12018,5.676520381806846,ThompsonSampling
12019,3.0523332368252074,ThompsonSampling
12020,3.5070438346432744,ThompsonSampling
12021,4.118665044355287,ThompsonSampling
12022,4.195250794439874,ThompsonSampling
12023,4.910921880884716,ThompsonSampling
12024,5.194865529152245,ThompsonSampling
12025,5.099698394156469,ThompsonSampling
12026,2.889341792549237,ThompsonSampling
12027,2.0168285950125386,ThompsonSampling
12028,3.7069827028274434,ThompsonSampling
12029,4.5814385540300115,ThompsonSampling
12030,2.377922952273027,ThompsonSampling
12031,4.120864054778248,ThompsonSampling
12032,3.4602654662543024,ThompsonSampling
12033,4.060789375824414,ThompsonSampling
12034,4.2147888221479,ThompsonSampling
12035,3.94461016731541,ThompsonSampling
12036,4.371004050800285,ThompsonSampling
12037,4.870922549058493,ThompsonSampling
12038,3.5596968569226277,ThompsonSampling
12039,4.5865658065017865,ThompsonSampling
12040,4.507000579081296,ThompsonSampling
12041,4.637260479799737,ThompsonSampling
12042,5.387482851547359,ThompsonSampling
12043,3.9849119880189843,ThompsonSampling
12044,3.6425664959411908,ThompsonSampling
12045,3.7326688144659124,ThompsonSampling
12046,4.0052147625845365,ThompsonSampling
12047,4.394386138434643,ThompsonSampling
12048,3.117296491088633,ThompsonSampling
12049,4.208342384006997,ThompsonSampling
12050,3.4844351594388385,ThompsonSampling
12051,4.1595140370036345,ThompsonSampling
12052,3.703519638848811,ThompsonSampling
12053,3.839682546675003,ThompsonSampling
12054,3.1239157596258917,ThompsonSampling
12055,3.4193396777409086,ThompsonSampling
12056,3.9158471210769887,ThompsonSampling
12057,5.111505762277113,ThompsonSampling
12058,4.720516480269993,ThompsonSampling
12059,3.5383410377335065,ThompsonSampling
12060,4.665298280156549,ThompsonSampling
12061,3.6239369852516865,ThompsonSampling
12062,2.9935496404439808,ThompsonSampling
12063,4.292496553013838,ThompsonSampling
12064,3.959047375762876,ThompsonSampling
12065,4.561382620774806,ThompsonSampling
12066,4.18057235588035,ThompsonSampling
12067,5.0504297600237305,ThompsonSampling
12068,3.5243573220231412,ThompsonSampling
12069,3.4113113897098932,ThompsonSampling
12070,3.4058190510330815,ThompsonSampling
12071,4.405276764809026,ThompsonSampling
12072,4.520453418637778,ThompsonSampling
12073,3.473261266793811,ThompsonSampling
12074,4.941998161630927,ThompsonSampling
12075,5.955766766625894,ThompsonSampling
12076,3.2645869007199395,ThompsonSampling
12077,5.017680715703797,ThompsonSampling
12078,4.264447159284495,ThompsonSampling
12079,6.38690952639779,ThompsonSampling
12080,4.0346018372586405,ThompsonSampling
12081,3.5443329358966755,ThompsonSampling
12082,5.603200758561648,ThompsonSampling
12083,2.9375198472357194,ThompsonSampling
12084,4.759630908759838,ThompsonSampling
12085,3.5405086236014256,ThompsonSampling
12086,5.619082608966133,ThompsonSampling
12087,4.231037993921741,ThompsonSampling
12088,2.8932536528675046,ThompsonSampling
12089,3.601064977468048,ThompsonSampling
12090,3.683821587699622,ThompsonSampling
12091,4.250842663246244,ThompsonSampling
12092,4.912912900593167,ThompsonSampling
12093,3.2218382054778782,ThompsonSampling
12094,4.361224017852219,ThompsonSampling
12095,3.489473689669831,ThompsonSampling
12096,5.15089796251967,ThompsonSampling
12097,2.417209781431847,ThompsonSampling
12098,5.728368595625293,ThompsonSampling
12099,5.16249644754642,ThompsonSampling
12100,3.593086553008462,ThompsonSampling
12101,3.806675971724987,ThompsonSampling
12102,5.4383944920207465,ThompsonSampling
12103,4.271691282038075,ThompsonSampling
12104,2.1909967170197975,ThompsonSampling
12105,4.5018901122599395,ThompsonSampling
12106,5.214086930501924,ThompsonSampling
12107,4.8437249955119785,ThompsonSampling
12108,3.0863042554048237,ThompsonSampling
12109,4.076698755748926,ThompsonSampling
12110,2.9455725608390364,ThompsonSampling
12111,2.997155637090879,ThompsonSampling
12112,3.9284818118954594,ThompsonSampling
12113,5.43551998579283,ThompsonSampling
12114,2.229733658162129,ThompsonSampling
12115,4.372147761396866,ThompsonSampling
12116,3.093312744125296,ThompsonSampling
12117,4.835155579101971,ThompsonSampling
12118,3.548054535682485,ThompsonSampling
12119,2.659499546898239,ThompsonSampling
12120,4.774466172275761,ThompsonSampling
12121,5.025084027591223,ThompsonSampling
12122,6.061743155584534,ThompsonSampling
12123,1.8727258097349693,ThompsonSampling
12124,3.8327215824714473,ThompsonSampling
12125,4.296189570200196,ThompsonSampling
12126,3.0676300668580794,ThompsonSampling
12127,3.4696201521213985,ThompsonSampling
12128,3.670581526003716,ThompsonSampling
12129,3.698115843130404,ThompsonSampling
12130,3.782462818920762,ThompsonSampling
12131,4.70358689592626,ThompsonSampling
12132,5.446419113395093,ThompsonSampling
12133,3.9692692316907787,ThompsonSampling
12134,1.7981936824986575,ThompsonSampling
12135,5.0590901354686135,ThompsonSampling
12136,5.262518923737205,ThompsonSampling
12137,2.337502024946555,ThompsonSampling
12138,5.924594146777598,ThompsonSampling
12139,3.1727429193211614,ThompsonSampling
12140,4.386726884486174,ThompsonSampling
12141,4.964480813574404,ThompsonSampling
12142,3.823931802815603,ThompsonSampling
12143,4.233747346626275,ThompsonSampling
12144,2.024525386556767,ThompsonSampling
12145,5.585928825358247,ThompsonSampling
12146,5.093925257580033,ThompsonSampling
12147,3.580063349175841,ThompsonSampling
12148,5.455802669253808,ThompsonSampling
12149,2.924806680331728,ThompsonSampling
12150,4.321641388632907,ThompsonSampling
12151,4.36755591923292,ThompsonSampling
12152,3.0648670296594664,ThompsonSampling
12153,2.721606896574809,ThompsonSampling
12154,3.590880680752772,ThompsonSampling
12155,3.9413456321375273,ThompsonSampling
12156,4.184866619577976,ThompsonSampling
12157,5.007974287458406,ThompsonSampling
12158,5.677545921037762,ThompsonSampling
12159,2.829871030834166,ThompsonSampling
12160,3.2939636569273354,ThompsonSampling
12161,2.9136441756132454,ThompsonSampling
12162,4.300639039252084,ThompsonSampling
12163,5.5309714056324095,ThompsonSampling
12164,5.0458695723232125,ThompsonSampling
12165,2.739635577868243,ThompsonSampling
12166,1.897786159692703,ThompsonSampling
12167,2.6496041341439516,ThompsonSampling
12168,5.460948486121463,ThompsonSampling
12169,2.6256695248932034,ThompsonSampling
12170,3.685122414839714,ThompsonSampling
12171,3.721977816837125,ThompsonSampling
12172,4.793595658612706,ThompsonSampling
12173,3.8299166975795695,ThompsonSampling
12174,3.311613680215376,ThompsonSampling
12175,3.9102733924926114,ThompsonSampling
12176,2.1141182984475257,ThompsonSampling
12177,5.357147481448959,ThompsonSampling
12178,4.46294953103704,ThompsonSampling
12179,6.543290340971126,ThompsonSampling
12180,4.332801802897327,ThompsonSampling
12181,4.220993633514117,ThompsonSampling
12182,3.16007836413637,ThompsonSampling
12183,5.830103091890475,ThompsonSampling
12184,2.6419548682514256,ThompsonSampling
12185,5.04095382863581,ThompsonSampling
12186,2.3313800036495085,ThompsonSampling
12187,3.858369331653974,ThompsonSampling
12188,3.772490918234089,ThompsonSampling
12189,6.426670290984982,ThompsonSampling
12190,3.606155520505534,ThompsonSampling
12191,4.580658220695058,ThompsonSampling
12192,3.720037485118524,ThompsonSampling
12193,4.283779208597711,ThompsonSampling
12194,5.286179103030948,ThompsonSampling
12195,3.7908613227655894,ThompsonSampling
12196,3.9816640595770694,ThompsonSampling
12197,4.186681766789168,ThompsonSampling
12198,3.620531422674441,ThompsonSampling
12199,3.618497985196999,ThompsonSampling
12200,3.9761061831253977,ThompsonSampling
12201,5.43636833219961,ThompsonSampling
12202,4.557505830658418,ThompsonSampling
12203,4.471752311789725,ThompsonSampling
12204,3.904863450423773,ThompsonSampling
12205,4.861881785347856,ThompsonSampling
12206,3.695302733890791,ThompsonSampling
12207,6.756198273446479,ThompsonSampling
12208,3.580070267609626,ThompsonSampling
12209,4.61231516980698,ThompsonSampling
12210,3.3598961418704585,ThompsonSampling
12211,3.394145352029073,ThompsonSampling
12212,4.67196358063192,ThompsonSampling
12213,3.2891934402098637,ThompsonSampling
12214,4.124059152963531,ThompsonSampling
12215,3.91632020909156,ThompsonSampling
12216,5.232526687779211,ThompsonSampling
12217,4.432934001582537,ThompsonSampling
12218,2.703740384645866,ThompsonSampling
12219,4.619566911727624,ThompsonSampling
12220,3.9240049342742624,ThompsonSampling
12221,5.087970515764171,ThompsonSampling
12222,5.5317531077874325,ThompsonSampling
12223,3.034471556237189,ThompsonSampling
12224,5.604787470586306,ThompsonSampling
12225,3.046797508686132,ThompsonSampling
12226,4.782944735606031,ThompsonSampling
12227,4.06620690117756,ThompsonSampling
12228,4.042130343107156,ThompsonSampling
12229,6.077955342829901,ThompsonSampling
12230,3.7815596580146775,ThompsonSampling
12231,3.0797124283727197,ThompsonSampling
12232,3.593791142154794,ThompsonSampling
12233,4.058614066516571,ThompsonSampling
12234,2.0528999131945316,ThompsonSampling
12235,1.7625709048221303,ThompsonSampling
12236,5.031630969324269,ThompsonSampling
12237,4.16010050249249,ThompsonSampling
12238,2.0910853975748998,ThompsonSampling
12239,4.158776081880392,ThompsonSampling
12240,4.007221046134768,ThompsonSampling
12241,3.230515854103011,ThompsonSampling
12242,3.35869978962446,ThompsonSampling
12243,5.038752835001605,ThompsonSampling
12244,3.554856437210884,ThompsonSampling
12245,4.409238223807538,ThompsonSampling
12246,4.42624323554448,ThompsonSampling
12247,4.996236939656553,ThompsonSampling
12248,5.538904285615102,ThompsonSampling
12249,3.565963312005856,ThompsonSampling
12250,3.3691421678642346,ThompsonSampling
12251,4.038522534640556,ThompsonSampling
12252,3.229748085907678,ThompsonSampling
12253,2.367332636178808,ThompsonSampling
12254,4.07923278863373,ThompsonSampling
12255,4.354160387468929,ThompsonSampling
12256,3.341948101569134,ThompsonSampling
12257,3.6185927865417313,ThompsonSampling
12258,4.5941173350814895,ThompsonSampling
12259,3.9143339139302924,ThompsonSampling
12260,2.6451277372216193,ThompsonSampling
12261,4.254286212599217,ThompsonSampling
12262,4.568483081124454,ThompsonSampling
12263,5.295346033287044,ThompsonSampling
12264,4.153448095139209,ThompsonSampling
12265,3.643607965914292,ThompsonSampling
12266,4.015126231150078,ThompsonSampling
12267,3.810683083225311,ThompsonSampling
12268,3.1566179140644195,ThompsonSampling
12269,4.435950329329842,ThompsonSampling
12270,5.122955365345228,ThompsonSampling
12271,3.4584473978991084,ThompsonSampling
12272,4.53422627434436,ThompsonSampling
12273,5.10383463993916,ThompsonSampling
12274,4.186239833116037,ThompsonSampling
12275,4.651148522828597,ThompsonSampling
12276,5.0407795077346895,ThompsonSampling
12277,5.068158505685948,ThompsonSampling
12278,4.9709071822212465,ThompsonSampling
12279,5.331029787138522,ThompsonSampling
12280,5.913551018444147,ThompsonSampling
12281,3.0824224428368305,ThompsonSampling
12282,4.180105643134966,ThompsonSampling
12283,4.102681108551059,ThompsonSampling
12284,4.4820330152948165,ThompsonSampling
12285,3.5212024354177403,ThompsonSampling
12286,4.819798315095207,ThompsonSampling
12287,3.7405617512582525,ThompsonSampling
12288,4.229154071934442,ThompsonSampling
12289,4.298984495757234,ThompsonSampling
12290,3.6096671892918453,ThompsonSampling
12291,3.9672098318097846,ThompsonSampling
12292,4.762568064169287,ThompsonSampling
12293,1.429576119682789,ThompsonSampling
12294,2.299632984868469,ThompsonSampling
12295,2.6778326949849403,ThompsonSampling
12296,2.9017277190906867,ThompsonSampling
12297,4.6515188622679435,ThompsonSampling
12298,3.8348080052436906,ThompsonSampling
12299,4.248895776563756,ThompsonSampling
12300,5.2363881582244565,ThompsonSampling
12301,4.682841516721276,ThompsonSampling
12302,4.947013134766866,ThompsonSampling
12303,3.4097734009688576,ThompsonSampling
12304,3.815634466126024,ThompsonSampling
12305,5.3201951041573095,ThompsonSampling
12306,5.521018288457547,ThompsonSampling
12307,4.94075075958625,ThompsonSampling
12308,5.162352682283477,ThompsonSampling
12309,3.898613374616465,ThompsonSampling
12310,3.079027420737358,ThompsonSampling
12311,3.364361129328464,ThompsonSampling
12312,3.661541509751272,ThompsonSampling
12313,3.6139646821243336,ThompsonSampling
12314,4.734428460283695,ThompsonSampling
12315,5.3848761912375975,ThompsonSampling
12316,3.7748347165900986,ThompsonSampling
12317,6.009391501791935,ThompsonSampling
12318,4.359639602261278,ThompsonSampling
12319,2.8586896909207837,ThompsonSampling
12320,3.744489358243867,ThompsonSampling
12321,4.0189995160300365,ThompsonSampling
12322,2.551143519444116,ThompsonSampling
12323,3.334020327214021,ThompsonSampling
12324,5.550064245832569,ThompsonSampling
12325,3.3145836224898186,ThompsonSampling
12326,3.9257580617345345,ThompsonSampling
12327,5.685143972301724,ThompsonSampling
12328,3.063216458303579,ThompsonSampling
12329,5.3364772917005565,ThompsonSampling
12330,3.168332233054525,ThompsonSampling
12331,4.537209437841387,ThompsonSampling
12332,4.279305650242149,ThompsonSampling
12333,4.932021187681124,ThompsonSampling
12334,3.235314103663173,ThompsonSampling
12335,4.681730125052148,ThompsonSampling
12336,4.52850173527598,ThompsonSampling
12337,4.42229482405632,ThompsonSampling
12338,-0.6556287000585543,ThompsonSampling
12339,3.8622293428788637,ThompsonSampling
12340,3.96515733948537,ThompsonSampling
12341,3.518173225982311,ThompsonSampling
12342,4.15078077159779,ThompsonSampling
12343,2.96762284703214,ThompsonSampling
12344,4.82728418685135,ThompsonSampling
12345,4.182193348235467,ThompsonSampling
12346,3.8233815600670766,ThompsonSampling
12347,3.7923327033279173,ThompsonSampling
12348,2.7917224325742636,ThompsonSampling
