Bandit,Reward,Algorithm
3,2.6621411283993193,EpsilonGreedy
3,2.4385868287034533,EpsilonGreedy
3,3.3370519105522463,EpsilonGreedy
3,1.7848592291502974,EpsilonGreedy
3,4.099509855479714,EpsilonGreedy
3,4.992575463696493,EpsilonGreedy
3,5.631477335124799,EpsilonGreedy
3,4.324082746467078,EpsilonGreedy
3,3.6972424562291906,EpsilonGreedy
3,4.597468116659135,EpsilonGreedy
3,4.0083425291076935,EpsilonGreedy
3,5.105842296600126,EpsilonGreedy
3,3.510335127106824,EpsilonGreedy
3,4.137299568109543,EpsilonGreedy
3,4.636687128942855,EpsilonGreedy
3,5.072772255488233,EpsilonGreedy
3,3.205782426037433,EpsilonGreedy
3,3.9597401750458845,EpsilonGreedy
3,3.832874036340294,EpsilonGreedy
3,5.795073656627562,EpsilonGreedy
3,2.668457628191855,EpsilonGreedy
3,3.556065898304419,EpsilonGreedy
3,4.164403544114842,EpsilonGreedy
3,3.552970071694088,EpsilonGreedy
3,4.153592990511324,EpsilonGreedy
3,3.7451074911127358,EpsilonGreedy
3,3.4621744104608916,EpsilonGreedy
3,3.9229233990226278,EpsilonGreedy
3,4.4812612129458005,EpsilonGreedy
3,3.2742522669125425,EpsilonGreedy
3,4.618423050716767,EpsilonGreedy
3,3.9510488518399507,EpsilonGreedy
3,3.0705839265406554,EpsilonGreedy
3,4.051828364645565,EpsilonGreedy
3,3.5419651096477294,EpsilonGreedy
3,3.1597745771273695,EpsilonGreedy
3,3.7955107663335705,EpsilonGreedy
3,4.004067124693798,EpsilonGreedy
3,4.670160286172314,EpsilonGreedy
3,4.16758966376368,EpsilonGreedy
3,1.8817583122014487,EpsilonGreedy
3,2.245283219962305,EpsilonGreedy
3,3.485492213246638,EpsilonGreedy
3,3.954327532998539,EpsilonGreedy
3,3.5668668906346332,EpsilonGreedy
3,4.807735772540027,EpsilonGreedy
3,5.148731414983704,EpsilonGreedy
3,2.3859613200689083,EpsilonGreedy
3,4.240126123749347,EpsilonGreedy
3,2.882659999657478,EpsilonGreedy
3,5.122663952969335,EpsilonGreedy
3,3.082491804238989,EpsilonGreedy
3,6.118599530077747,EpsilonGreedy
3,2.972080548349649,EpsilonGreedy
3,4.890029277504672,EpsilonGreedy
3,4.510379546882272,EpsilonGreedy
3,4.45173692989019,EpsilonGreedy
3,4.549313840617335,EpsilonGreedy
3,3.330007449724345,EpsilonGreedy
3,3.7480203321356376,EpsilonGreedy
3,5.111224014401108,EpsilonGreedy
3,5.715076127453701,EpsilonGreedy
3,3.7295801229425734,EpsilonGreedy
3,3.355032088235094,EpsilonGreedy
3,5.329431705094383,EpsilonGreedy
3,4.433427462646914,EpsilonGreedy
3,4.029060116135927,EpsilonGreedy
3,4.093684828673528,EpsilonGreedy
3,4.000159797041037,EpsilonGreedy
3,5.474636645113714,EpsilonGreedy
3,5.011800982401387,EpsilonGreedy
3,3.4145803391628022,EpsilonGreedy
3,5.889364116942618,EpsilonGreedy
3,3.2771212712508175,EpsilonGreedy
3,3.8809717281696945,EpsilonGreedy
3,4.674579136355365,EpsilonGreedy
3,4.800966554326689,EpsilonGreedy
3,3.4536408816535182,EpsilonGreedy
3,4.038229872863409,EpsilonGreedy
3,3.5780612754910495,EpsilonGreedy
3,6.102134694264505,EpsilonGreedy
3,1.9334865804504004,EpsilonGreedy
3,3.4097086615869925,EpsilonGreedy
3,4.88002099782537,EpsilonGreedy
3,2.434463902852616,EpsilonGreedy
3,4.017324709353078,EpsilonGreedy
3,3.962396242712794,EpsilonGreedy
3,4.309913333746457,EpsilonGreedy
3,3.5193719069394422,EpsilonGreedy
3,3.2149870714153095,EpsilonGreedy
3,2.8065753718585262,EpsilonGreedy
3,3.810503674599322,EpsilonGreedy
3,2.4388188214771054,EpsilonGreedy
3,2.9048250818645416,EpsilonGreedy
3,2.7960596527588444,EpsilonGreedy
3,3.7170159270090624,EpsilonGreedy
3,5.105560905489027,EpsilonGreedy
3,3.7579559700061322,EpsilonGreedy
3,2.5856311891126023,EpsilonGreedy
3,4.544933223077604,EpsilonGreedy
3,4.675869082794723,EpsilonGreedy
3,6.763498545940325,EpsilonGreedy
3,3.899559472226901,EpsilonGreedy
3,4.8152322426864975,EpsilonGreedy
3,5.783441902509156,EpsilonGreedy
3,3.9530378528941648,EpsilonGreedy
3,2.081073730907149,EpsilonGreedy
3,4.567012628564406,EpsilonGreedy
3,3.7830918768969646,EpsilonGreedy
3,4.844258741658141,EpsilonGreedy
3,3.5335889722159126,EpsilonGreedy
3,4.791078176448073,EpsilonGreedy
3,3.0003095282029433,EpsilonGreedy
3,2.7098504173717726,EpsilonGreedy
3,4.678463799665691,EpsilonGreedy
3,3.303308876963341,EpsilonGreedy
3,4.703639041911205,EpsilonGreedy
3,3.718472122219426,EpsilonGreedy
3,5.99712118000719,EpsilonGreedy
3,5.082013369436919,EpsilonGreedy
3,2.825842785217823,EpsilonGreedy
3,4.81213913722768,EpsilonGreedy
3,4.01910847243377,EpsilonGreedy
3,3.8349256601293065,EpsilonGreedy
3,4.009842972361977,EpsilonGreedy
3,3.4217669821364978,EpsilonGreedy
3,3.4398358902656225,EpsilonGreedy
3,3.5030752598280985,EpsilonGreedy
3,2.753474919783402,EpsilonGreedy
3,4.502350223910565,EpsilonGreedy
3,4.0343281079764495,EpsilonGreedy
3,4.593594746657225,EpsilonGreedy
3,4.363887131135716,EpsilonGreedy
3,4.500100580779825,EpsilonGreedy
3,3.6288003727371234,EpsilonGreedy
3,4.461888267839424,EpsilonGreedy
3,4.4728271549294005,EpsilonGreedy
3,1.9774718856567879,EpsilonGreedy
3,3.7686075075408136,EpsilonGreedy
3,5.132806783586798,EpsilonGreedy
3,3.642890399805491,EpsilonGreedy
3,6.1832662988658535,EpsilonGreedy
3,5.644233256987851,EpsilonGreedy
3,4.428089709247641,EpsilonGreedy
3,3.5683917922799737,EpsilonGreedy
3,3.9087208858436115,EpsilonGreedy
3,5.714699376148584,EpsilonGreedy
3,5.326249698507617,EpsilonGreedy
3,2.0523248688918487,EpsilonGreedy
3,5.0016260093767615,EpsilonGreedy
3,3.4392191805179895,EpsilonGreedy
3,3.5290444322917547,EpsilonGreedy
3,3.932505640630108,EpsilonGreedy
3,3.687967137252643,EpsilonGreedy
3,3.41724365183565,EpsilonGreedy
3,3.3986701225822484,EpsilonGreedy
3,2.2969845888678506,EpsilonGreedy
3,3.510100996610838,EpsilonGreedy
3,4.807435790029284,EpsilonGreedy
3,4.50255474295841,EpsilonGreedy
3,3.472079060177747,EpsilonGreedy
3,2.324841943347691,EpsilonGreedy
3,4.344077998390701,EpsilonGreedy
3,2.9280240746701085,EpsilonGreedy
3,4.004540704911318,EpsilonGreedy
3,2.8617227488372956,EpsilonGreedy
3,2.6458786332270208,EpsilonGreedy
3,3.4432373234211253,EpsilonGreedy
3,3.8824013911250117,EpsilonGreedy
3,3.8295934512401444,EpsilonGreedy
3,4.373952768578855,EpsilonGreedy
3,3.741771881856011,EpsilonGreedy
3,4.995771976097919,EpsilonGreedy
3,2.89323070387425,EpsilonGreedy
3,3.896940837200811,EpsilonGreedy
3,5.79153713167835,EpsilonGreedy
3,5.747283323051046,EpsilonGreedy
3,3.7834178737758517,EpsilonGreedy
3,4.792565803431603,EpsilonGreedy
3,4.107989346483443,EpsilonGreedy
3,3.4310036001544595,EpsilonGreedy
3,2.8807847504259074,EpsilonGreedy
3,5.459050046020941,EpsilonGreedy
3,4.034823605670767,EpsilonGreedy
3,3.7321716088663783,EpsilonGreedy
3,2.1922807982873582,EpsilonGreedy
3,5.288489083072965,EpsilonGreedy
3,4.218842693885731,EpsilonGreedy
3,4.954381330418167,EpsilonGreedy
3,3.5457702195262017,EpsilonGreedy
3,4.092138190191117,EpsilonGreedy
3,4.319923600002284,EpsilonGreedy
3,5.031158033985802,EpsilonGreedy
3,3.6523832205518714,EpsilonGreedy
3,3.7542911891166817,EpsilonGreedy
3,3.403699353369861,EpsilonGreedy
3,6.6464633864088505,EpsilonGreedy
3,4.638671525260126,EpsilonGreedy
3,3.9174226240465133,EpsilonGreedy
3,3.4362541339930015,EpsilonGreedy
3,5.380359124497399,EpsilonGreedy
3,3.7095938864934066,EpsilonGreedy
3,4.141342328932288,EpsilonGreedy
3,2.9709610243078433,EpsilonGreedy
3,4.719373561059871,EpsilonGreedy
3,4.502943960489461,EpsilonGreedy
3,3.5878579811291322,EpsilonGreedy
3,4.015200210042912,EpsilonGreedy
3,4.862032219583249,EpsilonGreedy
3,2.8904459611883095,EpsilonGreedy
3,3.0373752552969604,EpsilonGreedy
3,3.664800564854397,EpsilonGreedy
3,4.4370596920420535,EpsilonGreedy
3,5.164549084906719,EpsilonGreedy
3,3.6061415807731567,EpsilonGreedy
3,3.5447423025714144,EpsilonGreedy
3,3.7187027457722435,EpsilonGreedy
3,4.511297738329327,EpsilonGreedy
3,2.7951511545953043,EpsilonGreedy
3,3.489603890772075,EpsilonGreedy
3,3.021346064195274,EpsilonGreedy
3,3.544847115951452,EpsilonGreedy
3,5.7976470963228826,EpsilonGreedy
3,4.059305832842714,EpsilonGreedy
3,3.3196812028122125,EpsilonGreedy
3,4.633983615458757,EpsilonGreedy
3,2.1486885002592873,EpsilonGreedy
3,2.2059167608883947,EpsilonGreedy
3,2.5832896910552856,EpsilonGreedy
3,3.154102333196888,EpsilonGreedy
3,4.139957346704619,EpsilonGreedy
3,2.220456880825389,EpsilonGreedy
3,3.07356232772355,EpsilonGreedy
3,3.402988172380482,EpsilonGreedy
3,4.39113649477643,EpsilonGreedy
3,3.734122817807535,EpsilonGreedy
3,2.7867181039289006,EpsilonGreedy
3,3.205222408950986,EpsilonGreedy
3,3.645916633751768,EpsilonGreedy
3,4.270483776109913,EpsilonGreedy
3,3.096361029969038,EpsilonGreedy
3,4.668917172528052,EpsilonGreedy
3,2.1918232978481385,EpsilonGreedy
3,3.4438071232168204,EpsilonGreedy
3,4.392983100159833,EpsilonGreedy
3,4.957326732764849,EpsilonGreedy
3,4.152832280757599,EpsilonGreedy
3,4.110024924889241,EpsilonGreedy
3,4.056342483968304,EpsilonGreedy
3,3.3517970182302763,EpsilonGreedy
3,3.609834192970166,EpsilonGreedy
3,4.153900977428795,EpsilonGreedy
3,4.780784571156961,EpsilonGreedy
3,3.697497611298762,EpsilonGreedy
3,4.062239554895463,EpsilonGreedy
3,3.5583447553959955,EpsilonGreedy
3,3.8206223278692284,EpsilonGreedy
3,2.4943970836414033,EpsilonGreedy
3,4.079228770043546,EpsilonGreedy
3,5.097567607627168,EpsilonGreedy
3,4.904214684907528,EpsilonGreedy
3,3.2108377787886386,EpsilonGreedy
3,3.0977556104335244,EpsilonGreedy
3,3.9094180298654857,EpsilonGreedy
3,1.502234897944319,EpsilonGreedy
3,2.572220707390424,EpsilonGreedy
3,4.722458025734234,EpsilonGreedy
3,3.2828825552157865,EpsilonGreedy
3,4.718280646197677,EpsilonGreedy
3,3.2309965802110328,EpsilonGreedy
3,3.842362228154538,EpsilonGreedy
3,5.3483095839700425,EpsilonGreedy
3,4.375265760672672,EpsilonGreedy
3,4.043826504844657,EpsilonGreedy
3,4.2660070625765485,EpsilonGreedy
3,2.874480368683282,EpsilonGreedy
3,5.20825714067204,EpsilonGreedy
3,4.813621421083059,EpsilonGreedy
3,3.858527533929432,EpsilonGreedy
3,4.099332921861604,EpsilonGreedy
3,4.215372803123243,EpsilonGreedy
3,5.051994048148689,EpsilonGreedy
3,4.992624966686234,EpsilonGreedy
3,2.2994889488950694,EpsilonGreedy
3,3.36879673725951,EpsilonGreedy
3,4.2798224074545805,EpsilonGreedy
3,4.73986044389503,EpsilonGreedy
3,3.287375653700094,EpsilonGreedy
3,4.463449568304585,EpsilonGreedy
3,4.1742444269182775,EpsilonGreedy
3,4.373308403561571,EpsilonGreedy
3,3.3122285407585763,EpsilonGreedy
3,3.8129422073572212,EpsilonGreedy
3,4.426135724358177,EpsilonGreedy
3,4.37592629998585,EpsilonGreedy
3,4.283386827743959,EpsilonGreedy
3,2.7753642751139145,EpsilonGreedy
3,3.6709145089728326,EpsilonGreedy
3,3.1906802373048366,EpsilonGreedy
3,4.398356367619162,EpsilonGreedy
3,5.496789221332549,EpsilonGreedy
3,4.101029822244946,EpsilonGreedy
3,5.043319014479797,EpsilonGreedy
3,2.480792123700743,EpsilonGreedy
3,4.094245764186342,EpsilonGreedy
3,3.9301873091870316,EpsilonGreedy
3,1.9654339444776805,EpsilonGreedy
3,2.9933578030357504,EpsilonGreedy
3,3.4023644197989715,EpsilonGreedy
3,3.890228184376837,EpsilonGreedy
3,3.9372452057514082,EpsilonGreedy
3,6.259583629909516,EpsilonGreedy
3,3.5585755051250074,EpsilonGreedy
3,5.463941710829485,EpsilonGreedy
3,2.9177799604670867,EpsilonGreedy
3,6.870389716646866,EpsilonGreedy
3,5.7828379644761645,EpsilonGreedy
3,4.443716819164036,EpsilonGreedy
3,3.3409692973519003,EpsilonGreedy
3,3.2727438038130305,EpsilonGreedy
3,3.967994433954173,EpsilonGreedy
3,2.766818694175674,EpsilonGreedy
3,3.952351567696908,EpsilonGreedy
3,5.600840733313504,EpsilonGreedy
3,2.936342161916124,EpsilonGreedy
3,4.7691374147371075,EpsilonGreedy
3,4.879658072379444,EpsilonGreedy
3,2.5218781096091583,EpsilonGreedy
3,3.488777579394798,EpsilonGreedy
3,5.103791710404136,EpsilonGreedy
3,3.0577976321735956,EpsilonGreedy
3,4.742987503099079,EpsilonGreedy
3,3.031366075530284,EpsilonGreedy
3,2.9919256936190637,EpsilonGreedy
3,5.020507811606949,EpsilonGreedy
3,3.3910307730910967,EpsilonGreedy
3,3.2642965641810235,EpsilonGreedy
3,2.9376735113173,EpsilonGreedy
3,2.3068103118035648,EpsilonGreedy
3,3.5974331349357196,EpsilonGreedy
3,5.628713352972028,EpsilonGreedy
3,2.978796659767287,EpsilonGreedy
3,4.874688174201017,EpsilonGreedy
3,3.391340934822258,EpsilonGreedy
3,4.636888445159775,EpsilonGreedy
3,3.384045855570638,EpsilonGreedy
3,5.285991175458774,EpsilonGreedy
3,3.3614917551139145,EpsilonGreedy
3,3.504558288446058,EpsilonGreedy
3,3.8426203518329283,EpsilonGreedy
3,5.441748366087304,EpsilonGreedy
3,4.014575772720035,EpsilonGreedy
3,5.282735274667656,EpsilonGreedy
3,5.056000633028407,EpsilonGreedy
3,5.483902148053531,EpsilonGreedy
3,5.27915308690382,EpsilonGreedy
3,3.7299516658890077,EpsilonGreedy
3,5.726451191961533,EpsilonGreedy
3,4.301189646156124,EpsilonGreedy
3,4.2945729247317415,EpsilonGreedy
3,3.471981878444669,EpsilonGreedy
3,2.4974845828296646,EpsilonGreedy
3,2.4988581557036866,EpsilonGreedy
3,3.075206513006,EpsilonGreedy
3,4.351727442435659,EpsilonGreedy
3,4.514293451092695,EpsilonGreedy
3,3.156874827446737,EpsilonGreedy
3,2.096688554310958,EpsilonGreedy
3,4.052341918290371,EpsilonGreedy
3,3.2533752172690136,EpsilonGreedy
3,3.7865688381100733,EpsilonGreedy
3,4.446846330835055,EpsilonGreedy
3,5.628041170405337,EpsilonGreedy
3,3.6444918339028187,EpsilonGreedy
3,4.0698222675019835,EpsilonGreedy
3,2.0165112830432705,EpsilonGreedy
3,4.443890180050197,EpsilonGreedy
3,5.958186757924492,EpsilonGreedy
3,4.896796360905297,EpsilonGreedy
3,5.069892880851131,EpsilonGreedy
3,2.39934606430462,EpsilonGreedy
3,4.444821546975918,EpsilonGreedy
3,3.90156722900089,EpsilonGreedy
3,1.5396955936888954,EpsilonGreedy
3,4.439886204764484,EpsilonGreedy
3,3.2321117997920674,EpsilonGreedy
3,2.869254201798128,EpsilonGreedy
3,3.844289839094528,EpsilonGreedy
3,3.139492169839699,EpsilonGreedy
3,3.748355111884042,EpsilonGreedy
3,5.4225873407027905,EpsilonGreedy
3,3.5514142474306505,EpsilonGreedy
3,4.624146768167373,EpsilonGreedy
3,2.743709027987408,EpsilonGreedy
3,4.579696066041776,EpsilonGreedy
3,4.200747700632435,EpsilonGreedy
3,4.671442771102874,EpsilonGreedy
3,3.1997163250384295,EpsilonGreedy
3,4.328452822492972,EpsilonGreedy
3,6.468590329113054,EpsilonGreedy
3,4.621574759141712,EpsilonGreedy
3,3.9150298666719894,EpsilonGreedy
3,4.216855441937847,EpsilonGreedy
3,3.2561139530569285,EpsilonGreedy
3,4.323124027649876,EpsilonGreedy
3,4.505915855914551,EpsilonGreedy
3,3.947748536680714,EpsilonGreedy
3,2.7784804564303176,EpsilonGreedy
3,3.0114596293187894,EpsilonGreedy
3,2.6681776336218768,EpsilonGreedy
3,3.169935834608591,EpsilonGreedy
3,2.7760923460597127,EpsilonGreedy
3,3.0661413526855235,EpsilonGreedy
3,2.8048681377045943,EpsilonGreedy
3,3.482735469552555,EpsilonGreedy
3,2.7527210699780404,EpsilonGreedy
3,3.91278073726352,EpsilonGreedy
3,3.1687900803365463,EpsilonGreedy
3,1.2380553300143045,EpsilonGreedy
3,3.9776413629935736,EpsilonGreedy
3,5.043198315629132,EpsilonGreedy
3,6.049506879287035,EpsilonGreedy
3,4.321143581897637,EpsilonGreedy
3,2.4541514645424156,EpsilonGreedy
3,2.916606061585334,EpsilonGreedy
3,4.288751071185317,EpsilonGreedy
3,4.092524974339118,EpsilonGreedy
3,2.5479339721895338,EpsilonGreedy
3,5.627933972551656,EpsilonGreedy
3,2.932368294215392,EpsilonGreedy
3,5.033501980602031,EpsilonGreedy
3,2.566304877409387,EpsilonGreedy
3,5.121313020342505,EpsilonGreedy
3,5.275413769947404,EpsilonGreedy
3,3.024021290944458,EpsilonGreedy
3,2.7537290072892775,EpsilonGreedy
3,2.9867806805571813,EpsilonGreedy
3,7.902798717621925,EpsilonGreedy
3,6.307347015906643,EpsilonGreedy
3,5.203033866909759,EpsilonGreedy
3,2.7081228643446815,EpsilonGreedy
3,4.361844743476228,EpsilonGreedy
3,5.390945548078626,EpsilonGreedy
3,4.236300286942207,EpsilonGreedy
3,2.466302388253025,EpsilonGreedy
3,3.848797415168886,EpsilonGreedy
3,2.6609072456677683,EpsilonGreedy
3,4.297012613146429,EpsilonGreedy
3,4.189019466965073,EpsilonGreedy
3,3.525079168984151,EpsilonGreedy
3,2.3847393229344336,EpsilonGreedy
3,3.6652384643771616,EpsilonGreedy
3,4.907849338458054,EpsilonGreedy
3,2.930298920359152,EpsilonGreedy
3,4.135375667986816,EpsilonGreedy
3,5.792013364903836,EpsilonGreedy
3,6.244300291201,EpsilonGreedy
3,3.2479189670454875,EpsilonGreedy
3,0.9611491663125644,EpsilonGreedy
3,4.81550733710289,EpsilonGreedy
3,2.2345324927990036,EpsilonGreedy
3,5.543128184673543,EpsilonGreedy
3,5.1091085124977385,EpsilonGreedy
3,5.170926198109916,EpsilonGreedy
3,4.776599465156007,EpsilonGreedy
3,3.06379229421714,EpsilonGreedy
3,4.727471182220307,EpsilonGreedy
3,3.580520841693458,EpsilonGreedy
3,2.8743324034540274,EpsilonGreedy
3,5.162376217803741,EpsilonGreedy
3,2.6069618028368446,EpsilonGreedy
3,4.234622311846491,EpsilonGreedy
3,3.509453142885775,EpsilonGreedy
3,3.3719134122488783,EpsilonGreedy
3,3.1306059469285246,EpsilonGreedy
3,4.2512972414660695,EpsilonGreedy
3,3.940782512422175,EpsilonGreedy
3,4.378082068217864,EpsilonGreedy
3,4.434654353709238,EpsilonGreedy
3,3.224956805918233,EpsilonGreedy
3,2.6991711882777203,EpsilonGreedy
3,3.5762037175841366,EpsilonGreedy
3,3.4787701226298906,EpsilonGreedy
3,3.0435071582321815,EpsilonGreedy
3,3.464296065324497,EpsilonGreedy
3,4.828493409106904,EpsilonGreedy
3,4.959286407035087,EpsilonGreedy
3,6.199830133702082,EpsilonGreedy
3,4.027720182183277,EpsilonGreedy
3,3.572012068553961,EpsilonGreedy
3,4.437177274780453,EpsilonGreedy
3,3.10603581459676,EpsilonGreedy
3,4.185996776125667,EpsilonGreedy
3,4.544490332824687,EpsilonGreedy
3,4.347388174216071,EpsilonGreedy
3,4.716784281274377,EpsilonGreedy
3,3.627689166152093,EpsilonGreedy
3,2.731870049321579,EpsilonGreedy
3,5.026515283929843,EpsilonGreedy
3,3.913822379212746,EpsilonGreedy
3,3.4519629514872037,EpsilonGreedy
3,1.4100261724574827,EpsilonGreedy
3,3.3254188266758526,EpsilonGreedy
3,2.760303746682466,EpsilonGreedy
3,5.354934387418358,EpsilonGreedy
3,2.1641002969902376,EpsilonGreedy
3,2.178727502486674,EpsilonGreedy
3,4.207757953770754,EpsilonGreedy
3,3.2599063035591445,EpsilonGreedy
3,5.444550772286276,EpsilonGreedy
3,4.629407514470621,EpsilonGreedy
3,4.146015942608452,EpsilonGreedy
3,4.785510525516575,EpsilonGreedy
3,4.064652054099215,EpsilonGreedy
3,4.904473988528656,EpsilonGreedy
3,4.606148566418609,EpsilonGreedy
3,4.937258212037427,EpsilonGreedy
3,5.0298568458791655,EpsilonGreedy
3,3.5858775575399213,EpsilonGreedy
3,4.551727018119504,EpsilonGreedy
3,3.6030578100167787,EpsilonGreedy
3,4.425593918445907,EpsilonGreedy
3,2.7917539533082083,EpsilonGreedy
3,4.681784234549847,EpsilonGreedy
3,5.8500814825763605,EpsilonGreedy
3,3.8139769775834975,EpsilonGreedy
3,3.9075142530857154,EpsilonGreedy
3,3.2240746787930767,EpsilonGreedy
3,5.3820428599992365,EpsilonGreedy
3,4.1950280016987485,EpsilonGreedy
3,4.063382908884011,EpsilonGreedy
3,4.938382160202565,EpsilonGreedy
3,5.422958683189824,EpsilonGreedy
3,4.86245075213773,EpsilonGreedy
3,5.284205185799167,EpsilonGreedy
3,5.205465221990526,EpsilonGreedy
3,6.635802651990737,EpsilonGreedy
3,4.012432247610562,EpsilonGreedy
3,3.197165157005945,EpsilonGreedy
3,4.341784971922737,EpsilonGreedy
3,2.339754767279267,EpsilonGreedy
3,3.6342628817585827,EpsilonGreedy
3,4.356093292921188,EpsilonGreedy
3,4.48269121801464,EpsilonGreedy
3,3.885583060272483,EpsilonGreedy
3,4.591490242409035,EpsilonGreedy
3,4.479997950333474,EpsilonGreedy
3,2.93929311400138,EpsilonGreedy
3,4.514355750913612,EpsilonGreedy
3,3.7595708139730197,EpsilonGreedy
3,5.144006025630968,EpsilonGreedy
3,3.6327567205916167,EpsilonGreedy
3,3.0627028076066045,EpsilonGreedy
3,4.04815000902509,EpsilonGreedy
3,3.611596705983441,EpsilonGreedy
3,3.9152855093657997,EpsilonGreedy
3,2.1377503267535087,EpsilonGreedy
3,4.590378615893254,EpsilonGreedy
3,4.453003243452936,EpsilonGreedy
3,5.437208139220019,EpsilonGreedy
3,4.519334747501888,EpsilonGreedy
3,3.8755408298920564,EpsilonGreedy
3,2.80876527487892,EpsilonGreedy
3,5.156221098491045,EpsilonGreedy
3,3.8080435329066558,EpsilonGreedy
3,2.956409328374165,EpsilonGreedy
3,4.16046527254162,EpsilonGreedy
3,3.4751861409873372,EpsilonGreedy
3,3.6036110211785077,EpsilonGreedy
3,5.230576262412409,EpsilonGreedy
3,1.9496447595828506,EpsilonGreedy
3,3.342118535290548,EpsilonGreedy
3,4.948991126562751,EpsilonGreedy
3,4.58682377012411,EpsilonGreedy
3,4.228339257284326,EpsilonGreedy
3,3.7469202791203178,EpsilonGreedy
3,3.294533993358953,EpsilonGreedy
3,4.826735848776225,EpsilonGreedy
3,4.568653696645374,EpsilonGreedy
3,3.3055519881341664,EpsilonGreedy
3,3.621928171493896,EpsilonGreedy
3,5.738109711008202,EpsilonGreedy
3,4.3785952129818835,EpsilonGreedy
3,3.2831944781268554,EpsilonGreedy
3,4.6933328857398315,EpsilonGreedy
3,4.283629665702904,EpsilonGreedy
3,2.960765410461952,EpsilonGreedy
3,4.278092160563563,EpsilonGreedy
3,3.69862724525961,EpsilonGreedy
3,2.5256821157167453,EpsilonGreedy
3,3.700152762501488,EpsilonGreedy
3,3.51204880785819,EpsilonGreedy
3,3.9219745007297595,EpsilonGreedy
3,3.8563048823378256,EpsilonGreedy
3,0.9468466351003393,EpsilonGreedy
3,4.347897546971474,EpsilonGreedy
3,4.131496539675588,EpsilonGreedy
3,5.084433575603057,EpsilonGreedy
3,3.846969238077542,EpsilonGreedy
3,5.1360802444949725,EpsilonGreedy
3,5.29999760747827,EpsilonGreedy
3,4.529685635975782,EpsilonGreedy
3,2.5602015985397006,EpsilonGreedy
3,3.8871598529223372,EpsilonGreedy
3,2.7149099529208076,EpsilonGreedy
3,4.063098785814125,EpsilonGreedy
3,5.228477403663044,EpsilonGreedy
3,3.6162292173295922,EpsilonGreedy
3,5.230165597241967,EpsilonGreedy
3,4.228619886223825,EpsilonGreedy
3,4.477115905223036,EpsilonGreedy
3,3.801712506281206,EpsilonGreedy
3,3.4734172998254644,EpsilonGreedy
3,2.486168637241853,EpsilonGreedy
3,3.32696995132735,EpsilonGreedy
3,4.5408448727687585,EpsilonGreedy
3,3.3054579809856115,EpsilonGreedy
3,3.6714140921340404,EpsilonGreedy
3,5.5885284346967525,EpsilonGreedy
3,5.066086730214774,EpsilonGreedy
3,4.689512299919271,EpsilonGreedy
3,4.670874111068315,EpsilonGreedy
3,3.7095945603651352,EpsilonGreedy
3,5.056057023384848,EpsilonGreedy
3,3.077407368740505,EpsilonGreedy
3,3.011131426663745,EpsilonGreedy
3,3.5935167330855124,EpsilonGreedy
3,3.5852477892642423,EpsilonGreedy
3,4.417654955847374,EpsilonGreedy
3,4.226827842211835,EpsilonGreedy
3,1.880334376859635,EpsilonGreedy
3,3.1550842513323882,EpsilonGreedy
3,4.711063571123552,EpsilonGreedy
3,2.3781882130288965,EpsilonGreedy
3,5.444092097740508,EpsilonGreedy
3,4.062012297425034,EpsilonGreedy
3,4.456168626852583,EpsilonGreedy
3,4.146661892018601,EpsilonGreedy
3,3.239423431620498,EpsilonGreedy
3,3.2463938567863906,EpsilonGreedy
3,2.893351482257118,EpsilonGreedy
3,4.038371967613729,EpsilonGreedy
3,4.601219853518088,EpsilonGreedy
3,4.206726847132109,EpsilonGreedy
3,5.46597298630532,EpsilonGreedy
3,3.269651185752163,EpsilonGreedy
3,3.5258644382968445,EpsilonGreedy
3,4.66714256992804,EpsilonGreedy
3,5.320640404488012,EpsilonGreedy
3,2.408913513361795,EpsilonGreedy
3,2.4048195580375817,EpsilonGreedy
3,4.555354928052499,EpsilonGreedy
3,4.2774966961794645,EpsilonGreedy
3,3.5365391135062296,EpsilonGreedy
3,1.453617803830121,EpsilonGreedy
3,3.443893239222997,EpsilonGreedy
3,2.908064539431866,EpsilonGreedy
3,4.293335257303288,EpsilonGreedy
3,2.5477336473541863,EpsilonGreedy
3,4.616860435080088,EpsilonGreedy
3,5.05584291055012,EpsilonGreedy
3,2.039861055601694,EpsilonGreedy
3,3.471863223100539,EpsilonGreedy
3,3.121006990080507,EpsilonGreedy
3,2.66373793459078,EpsilonGreedy
3,3.539860111546246,EpsilonGreedy
3,4.644118117324735,EpsilonGreedy
3,5.250989827457294,EpsilonGreedy
3,2.952659392840083,EpsilonGreedy
3,1.117518764738334,EpsilonGreedy
3,4.22424197682914,EpsilonGreedy
3,4.871292907591319,EpsilonGreedy
3,4.808103696240684,EpsilonGreedy
3,4.3998288280715,EpsilonGreedy
3,2.291170607102875,EpsilonGreedy
3,3.463044086932371,EpsilonGreedy
3,3.769172418732332,EpsilonGreedy
3,2.8988477246178914,EpsilonGreedy
3,4.191906755574912,EpsilonGreedy
3,4.9712454376108255,EpsilonGreedy
3,4.877613003850541,EpsilonGreedy
3,5.470702965341005,EpsilonGreedy
3,4.732539035321631,EpsilonGreedy
3,4.960870653648369,EpsilonGreedy
3,4.166603347638547,EpsilonGreedy
3,5.377280290542426,EpsilonGreedy
3,3.999189775278692,EpsilonGreedy
